comment,like_count,final_text,sentiment
Selamat Buat Bapak Prabowo. Semoga Indonesia menjadi lebih baik dibawah pemerintahan bapak.,0,Selamat Buat Bapak Prabowo. Semoga Indonesia menjadi lebih baik di bawah pemerintahan bapak.,positif
"Mantab semoga  citaa cita, visi misi 2014/2019 terwujud  hari ini dan akan datang, berharap slik ojk di hapus agar rakyat ga melarat terus, bisa pinjam buat usaha lagi",0,"Semoga cita-cita, visi, dan misi 2014/2019 terwujud hari ini dan akan datang, berharap sanksi OJK dihapus agar rakyat tidak melarat terus, bisa pinjam untuk usaha lagi.",netral
Bahlil tu tidak pantas pake peci..,0,Bahlil tidak pantas menggunakan peci.,negatif
Si wowo + belimbing sayur,0,Si prabowo belimbing sayur,negatif
PPS nya ga di sebut,0,PPS nya tidak disebut,negatif
Bissmillah jendral,0,Bismillah jenderal,positif
Mntab,0,Mantap,positif
Proses masih panjang menuju perubahan yg Hakiki .. Amiin,2,Proses masih panjang menuju perubahan yang Hakiki. Amiin.,positif
"3x mencalonkan aku memilihmu bapaaakkk, semoga bapak amanah yaaa, selamat bertugas bapakk negarakuu yg baruuu, terharu bangett sm perjuangan bapaakk",0,"3x mencalonkan aku memilihmu bapak, semoga bapak amanah ya, selamat bertugas bapak negaraku yang baru, terharu banget dengan perjuangan bapak.",positif
SELAMAT BERJUANG JENDERAL,0,SELAMAT BERJUANG JENDERAL,positif
Konstitusi aj d langgar...nggak nyambung ah,0,"Konstitusi sudah dilanggar, tidak nyambung.",negatif
Selamat,0,Selamat,positif
Insyaallah Bp Aniez Rasyid  Baswedan RI 1 .. Amiin yaa robal alamin,1,Insyaallah Bapak Anies Rasyid Baswedan RI 1. Amiin ya Robbal Alamin.,negatif
Yg bisa merangkul semua yaitu prabowo,0,Yg bisa merangkul semua yaitu prabowo,positif
Selamat pak prabowo sukses indonesia kedepan.,0,"Selamat Pak Prabowo, semoga sukses Indonesia ke depan.",positif
ALKHAMDULILLAH,0,Alhamdulillah,positif
"Selamat atas terpilih jadi pemenang, walaupun saya tau, ada banyak permainan di belakangnya, tapi apapun itu, saya yakin suatu saat terbongkar semua kebobrokan yang tersistematis, Dan suatu saat, orang yang fanatik bakal melihat kenyataan pait. Lanjut, kita joget",0,"Selamat atas terpilih jadi pemenang, walaupun saya tahu, ada banyak permainan di belakangnya, tapi apapun itu, saya yakin suatu saat terbongkar semua kebobrokan yang tersistematis, Dan suatu saat, orang yang fanatik bakal melihat kenyataan pahit. Lanjut, kita joget",negatif
Mantap persiden ku aminn,0,Mantap presidenku amin.,positif
"Mandat RAKYAT 11% 
JD JAGAN BAWAK NAMA RAKYAT TUYUL WOWOK ENDASMU",0,Jangan bawa nama rakyat tuyul Prabowo endasmu.,negatif
Selamat. Semoga Amanah,0,Selamat. Semoga Amanah,positif
Semangat bapak jendral semoga bisa amanah kerakyat .,0,"Semangat Pak Jenderal, semoga bisa amanah kepada rakyat.",positif
Ayenamah asli lain nyieun  hoak jiga 2019,0,Ayenamah asli lain membuat hoaks tentang Pilpres 2019.,negatif
Alhamdulillah saya selalu Coblos Bapak Prabowo Subianto akhirnya jadi juga ikut bahagia,8,Alhamdulillah saya selalu Coblos Bapak Prabowo Subianto akhirnya jadi juga ikut bahagia,positif
Pidato tak mutu  muak fengerin nya,0,"Pidato tidak mutu, muak mendengarnya.",negatif
"Alhamdulillah bapak .. semoga  indonesia dipimpin bapak,, semakin maju dan sejahtera.. Aamiin Ya Allah..",0,"Alhamdulillah bapak, semoga Indonesia dipimpin oleh beliau, semakin maju dan sejahtera. Aamiin Ya Allah.",positif
Hahah..bung Zulkifli asan...kecubung kali,1,Hahah..bung Zulkifli asan...kecubung kali,negatif
Selamat jendral H.Prabowo subianto & Gibran rakabumingraka,0,Selamat Jenderal H. Prabowo Subianto & Gibran Rakabuming Raka,positif
di akui dunia gaib,1,Diakui dunia gaib,netral
Yg pendukung 01 minggir dulu.. Tinggiknbdulu halumu.. Salam buat 01 yg bikin anginbribut.. 02 tetap yg unggul,0,Pendukung pasangan calon nomor urut 1 minggir dulu. Tinggikan dulu halmu. Salam buat pasangan calon nomor urut 1 yang bikin angin ribut. Pasangan calon nomor urut 02 tetap yang unggul.,negatif
Yes I love it,0,Saya suka itu,positif
Smgga amanah yg di titipin menjadi Indonesia lebih yg rakyat sajetera smua,0,Semoga amanah yang dititipkan menjadi Indonesia lebih untuk rakyat seluruhnya.,positif
alhamdulilah sudh resmi kemenangan 02 prabowo gibran selamat pak semoga indonesia makin maju makin di segani negara lain...dn sya berharap pasangan 01 jgn di kasih apapun sebagai pejabat...di takutkan menggigit lg seperti yg sudh2,0,"Alhamdulillah sudah resmi kemenangan 02 Prabowo Gibran. Selamat Pak, semoga Indonesia makin maju dan makin dihormati negara lain. Dan saya berharap pasangan 01 jangan diberi apapun sebagai pejabat, ditakutkan menggigit lagi seperti yang sudah-sudah.",negatif
"Selamat BPK Prabowo dan mas Gibran, semoga dibawah kepemimpinan beliau berdua Indonesia bisa melesat menjadi negara maju.",2,"Selamat BPK Prabowo dan mas Gibran, semoga dibawah kepemimpinan beliau berdua Indonesia bisa melesat menjadi negara maju.",positif
Mana wakilnya..,0,Mana wakilnya.,negatif
Alhamdulillah pak Prabowo akhirnya impiamu  tercapai dan saya minta satu jangan ngecewain rakyat udh itu ajh,0,Alhamdulillah pak Prabowo akhirnya impianmu tercapai dan saya minta satu jangan mengecewakan rakyat sudah itu saja.,positif
"Makan siang gratis, susu gratis dong asyik,,,,,,",0,"Makan siang gratis, susu gratis dong asyik.",netral
hihihi,0,hihihi,netral
Alhamdulilah menang bpk prabowo,0,Alhamdulillah menang Pak Prabowo,positif
Eh lo prabowo tertawalah  dgn gembira.  Dulu  tp  tunggu   selanjut nya apa yg terjadi  hari esok .,1,Eh kamu Prabowo tertawalah dengan gembira. Dulu tapi tunggu selanjutnya apa yang terjadi hari esok.,netral
Alhamdulillah pk Prabowo Subianto menang smoga mnjdi pemimpin yang amanah tuk negara Indonesia,0,"Alhamdulillah Pak Prabowo Subianto menang, semoga menjadi pemimpin yang amanah untuk negara Indonesia",positif
"Selamat mas Bowo,kau sah jadi pemimpin dinegeri ini, untuk Anis minggir,Ganjar minggir ,",0,"Selamat Pak Prabowo, semoga Anda sah menjadi pemimpin di negeri ini, untuk Anis dan Ganjar minggir.",negatif
sudah pada gila pendukung lu woo. Selamat dah,0,Sudah pada gila pendukung Prabowo. Selamat dah,negatif
SELAMAT JENDRAL...KAMI BERSAMA ANDA,0,SELAMAT JENDRAL...KAMI BERSAMA ANDA,positif
yes cuan ndk rugiku,0,cuan tidak rugiku,negatif
Makan siang gratis oke deh,0,Makan siang gratis oke deh,netral
"Menangislah yg kalah sepuas y jngn pura2 tdk paham ats kekalahnan y , dn trtawalah bagi kalian pendukung 02 karan kalian tdk salah pilih karan 02 layak pimpin Nusantara 5 thn kedepannya .",0,"Menangislah yang kalah sepuasnya jangan pura-pura tidak paham atas kekalahan, dan tertawalah bagi kalian pendukung 01 karena kalian tidak salah pilih karena 01 layak pimpin Nusantara 5 tahun ke depan.",negatif
Smg berkah..amnah sejahterah.,0,"Semoga berkah, amin ya Allah sejahtera.",positif
Emek 2,0,Emak 2,netral
Alhamdulillah...wa syukurillah...,0,Alhamdulillah wa syukurillah,positif
hrs bertanggung jawab buat semuanya yg udh milih dan di pilih.,1,Harus bertanggung jawab untuk semua yang sudah memilih dan dipilih.,netral
Alhamdulillah,0,Alhamdulillah,positif
Lucu predidenku aku suka  mosok pke kaos kaki di sebut,0,"Lucu presidenku, aku suka Prabowo pakai kaos kaki di sebut.",positif
Semoga menjadi pemimpin yang adil dan bijaksana.... Aamiin,0,Semoga menjadi pemimpin yang adil dan bijaksana. Aamiin.,positif
Selamat pak Prabowo,0,Selamat Pak Prabowo,positif
Selamat bertugas pak Prabowo .semuga lancar dgn tugasnya,0,"Selamat bertugas Pak Prabowo, semoga lancar dengan tugasnya.",positif
"Pak slamat yah... Saya teteskan air mata bahagia untuk bapak,smoga bapak mnjadi yg terbaik untum memimpin negara ini",0,"Pak selamat ya. Saya teteskan air mata bahagia untuk Bapak, semoga Bapak menjadi yang terbaik untuk memimpin negara ini.",positif
Alhamdulillah ya allah,0,Alhamdulillah ya Allah,positif
"Sekarang bisa makan siang gratis,,,",0,Sekarang bisa makan siang gratis.,netral
Benar dan tidaknya pemilu 2024 biar Alloh dan alam yg akan mengadilinya.aminn,0,Benar dan tidaknya pemilu 2024 biar Allah dan alam yang akan mengadilinya. Amin.,netral
Bukan nya pidato yg ke 2 yg udah di rencanakan saat nyoblos selesai bbrp jam itu?,1,Bukan pidato yang kedua yang sudah direncanakan setelah nyoblos selesai beberapa jam itu?,netral
menyala bapak ku,0,menyala bapakku,netral
Anda tidak menang tapi dimenangkan,0,Anda tidak menang tapi dimenangkan,negatif
Alhamdulillah pak Prabowo smpai ke bawa mimpi anda gendong anaku,0,Alhamdulillah pak Prabowo sampai ke bawa mimpi Anda gendong anakku,positif
GIBRAN DMN JENDERAL?????,0,GIBRAN DAN JENDERAL.,netral
"Selamat pak Prabowo, semoga di bawah kepemimpinan bapak negara indonesia menjadi negara yang disegani dan Rakyat indonesia makmur sentosa. Jauh dari pertikaian. Indonesia maju indonesia bersatu.",0,"Selamat Pak Prabowo, semoga di bawah kepemimpinan Bapak negara Indonesia menjadi negara yang disegani dan rakyat Indonesia makmur sentosa. Jauh dari pertikaian. Indonesia maju Indonesia bersatu.",positif
Alhamdulillah,0,Alhamdulillah,positif
Buah dari kesabaran dan hasil intropeksi diri..,0,Buah dari kesabaran dan hasil introspeksi diri.,positif
Alhamdulillah,0,Alhamdulillah,positif
Bismillah ️,0,Bismillah,positif
Alhamdulillah,0,Alhamdulillah,positif
"Ko jadi ta se meriah respon Quick Count ya, yang ini aga gugup gitu,,,,",0,"Ko jadi tidak begitu meriah respon Quick Count ya, yang ini agak gugup gitu.",netral
"Klau sampe hak angket tdk jadi, pemilu 2029, kita rayakyat Indonesia hrs golput unk pilpres",1,"Kalau sampai hak angket tidak jadi, pemilu 2029, kita rakyat Indonesia harus golput untuk pilpres.",negatif
"Pak Prabowo, hancurkan yang mau memecah belah Indonesia.",0,"Pak Prabowo, hancurkan yang ingin memecah belah Indonesia.",negatif
Buktikan kinerjamu pak wo...,0,Buktikan kinerjamu pak prabowo.,netral
Pilpres  jagoannya kalah sana sini teriak curang. Pileg jagoannya menang mendadak jd bisu...,0,Pilpres jagoannya kalah sana sini teriak curang. Pileg jagoannya menang mendadak jadi bisu.,negatif
Selamat pak prabowo semoga indonesia dipimpin beliu semakin maju,0,"Selamat Pak Prabowo, semoga Indonesia dipimpin beliau semakin maju.",positif
nggak ada malunya merasa menang dari hasil merampok suara,0,Tidak ada malunya merasa menang dari hasil merampok suara,negatif
"Sangat terkesan apa??
Lihat di sidang pbb utusan indonesia dibantai dalam forum!",0,Sangat terkesan apa? Lihat di sidang PBB utusan Indonesia dibantai dalam forum!,negatif
Ok gas,0,Ok gas,netral
Pak Anis terbaik..,0,Pak Anis terbaik.,negatif
selamat pak prabowo,0,Selamat Pak Prabowo,positif
belum final. abah anis akan dibantu 10000 malaikat. amin,0,Belum final. Abah Anis akan dibantu 10000 malaikat. Amin.,positif
Kita Akan melalakukan gugatan seperti hal nya bapak dulu menggugat,0,Kita akan melakukan gugatan seperti halnya Bapak dulu menggugat.,netral
selamet pak prabowo semoga amanah!,0,"Selamat pak Prabowo, semoga amanah!",positif
Anak Abah tambah sutrees nih,0,Anak Prabowo tambah suara nih,positif
"Selamat untuk pak prabowo subianto dan mas gibran meski saya tak memilih mu, tapi tolong bawa kedamaian dan kemakmuran di negeri tercinta kita ini.",0,"Selamat untuk Pak Prabowo Subianto dan Mas Gibran meski saya tidak memilihmu, tapi tolong bawa kedamaian dan kemakmuran di negeri tercinta kita ini.",positif
"alhamdulillah , sehat selalu & selamat bertugas Pak",0,"Alhamdulillah, semoga sehat selalu dan selamat bertugas Pak.",positif
Lah gibran nya kmna,0,Lah Gibran-nya kemana,negatif
"SELAMAT & SUKSES JENDRAL ,,,,",0,SELAMAT DAN SUKSES JENDERAL,positif
"Anak abah dan ank emak lagi nangis di pojokan wkwkwkwk
Selamat buat pak Prabowo & mas Gibran atas kemenangannya semoga amanah ammin",0,"Anak ayah dan anak ibu lagi menangis di pojokan
Selamat untuk Pak Prabowo & Mas Gibran atas kemenangannya, semoga amanah amin",positif
Indonesia maju anak ny maju paman ny maju menantu jy maju hidup maju joged aja,1,Indonesia maju anak nya maju paman nya maju menantu nya maju hidup maju joged saja,positif
Kumpulan para koruptor,0,Kumpulan para koruptor,negatif
Selamat rakyat sengsara..,0,Selamat rakyat sengsara.,netral
Seneng ya Uda kepilih tapi jangan seneng dulu masih pang waktunya tahun demi tahun rakyat nyesek tar,0,"Seneng ya Pak Prabowo kepilih tapi jangan seneng dulu masih panjang waktunya, tahun demi tahun rakyat nyesek tar.",negatif
"Congratulations Prabowo and Gibran.  We proud of you. 
May God bless you . ️️",167,Congratulations Prabowo and Gibran. We are proud of you. May God bless you.,positif
Prabowo Subianto  akhirnya Alhamdulillah,0,Prabowo Subianto akhirnya Alhamdulillah,positif
Berkah dari buah kesabaran,0,Berkah dari buah kesabaran,positif
Alhamdulilah...akhirnya  penantian panjang tercapai juga semoga amanah sehat2 selalu bapak.,0,"Alhamdulillah, akhirnya penantian panjang tercapai juga. Semoga amanah, sehat-sehat selalu, Bapak.",positif
Kudu nangis reek reeek,0,Kudu nangis.,negatif
Terimakasi juga kami kepada pak Prabowo menang menjadi pemimpin kami rakyat indonesia,0,Terima kasih juga kepada Pak Prabowo yang telah terpilih menjadi pemimpin rakyat Indonesia.,positif
Usaha takkan menghianati hasil...akhirnya rakyat merasakan ketulusanmu....,0,"Usaha takkan menghianati hasil, akhirnya rakyat merasakan ketulusanmu.",positif
Diiiihhhhhh,0,Dih,netral
Saya sangat bangga dengan mu jendral,0,Saya sangat bangga denganmu jendral,positif
Alhamdulillah komandooooo,0,Alhamdulillah komando,positif
"Trimakasih bang ARA Maruarar Sirait , yg bertarung serius smpe menang di JABAR",0,"Terima kasih bang ARA Maruarar Sirait, yang bertarung serius sampai menang di JABAR.",positif
"Yang memilih 01 kita tertawai., hehehehe",0,Yang memilih pasangan calon nomor urut 1 kita tertawai.,negatif
Alhamdulillah .. Allah telah menyelamatkan bangsa Indonesia dari sekelompok kecil aliran syiah yg ingin berkuasa dan menjadikan NKRI sbg basis syiah terbeaar bagi mereka .. Allahu Akbar,0,"Alhamdulillah, Allah telah menyelamatkan bangsa Indonesia dari sekelompok kecil aliran Syiah yang ingin berkuasa dan menjadikan NKRI sebagai basis Syiah terbesar bagi mereka. Allahu Akbar.",negatif
Bapa paribowo selamat memipin ber sama bapa gipral untuk rakyat bangsa dan negara Sumatera Utara doa kami bersama bintang sabit bersama bapa amin terimakasi allohu ak bar,0,"Bapak Prabowo selamat memimpin bersama Bapak Gibran untuk rakyat, bangsa, dan negara Sumatera Utara. Doa kami bersama. Amin. Terima kasih. Allah Maha Besar.",positif
"Lk kalah ws trimo ae bos,, tiwas pegel dw awakmu iku,,,,",0,"Laki-laki kalah wah, trimo saja bos, capek banget deh awakmu itu.",negatif
Ngis pendukung 1 dan 3  jdi orang gilA lihat ini,0,Pendukung pasangan calon nomor urut 1 dan 3 jadi orang gila lihat ini,negatif
kelar tugasku melawan fitnahan kubu sebeh  selamat jendral!!,0,"Kelar tugasku melawan fitnahan kubu sebelah, selamat jendral!",negatif
3x Prabowo dipilih,0,3x Prabowo dipilih,netral
Ya allah... Semoga negaraku ini selamat....,0,"Ya Allah, semoga negaraku ini selamat.",netral
Pendukung sebelah kayaknya gak terima kalah masih aja bilang curang  padahal itu resmi dari KPU kalo pak Prabowo menang kalo kalah ya kalah aja bos gak usah banyak cakap paham,0,Pendukung sebelah kayaknya tidak terima kalah masih saja bilang curang padahal itu resmi dari KPU kalau pak Prabowo menang kalau kalah ya kalah saja bos tidak usah banyak cakap paham,negatif
Bocah anak haram ko gk kelitan,0,Bocah anak tidak sah kok tidak kelihatan,negatif
"Anies nangis dipojokan. Coba dulu dukung prabowo, bakal terjamin kursi menteri. Ego gede ambisi pribadi gak mengukur kenyataan. Haha",0,"Anies menangis di pojokan. Cobalah dulu mendukung Prabowo, akan terjamin kursi menteri. Ego besar dan ambisi pribadi tidak mengukur kenyataan. Haha",negatif
Gagal gagal gagal hasil... Pengorbanan membuahkan hasil. Mknya.. Pagi rakyat yang lagi usaha merintis.. Contoh.. Prabowo.. Jngan mudah menyerah...,1,Gagal gagal gagal hasil... Pengorbanan membuahkan hasil. Maka.. Pagi rakyat yang lagi usaha merintis.. Contoh.. Prabowo.. Jangan mudah menyerah...,positif
"Kalo ada orang matanya mata panda,kalo GK abis di tonjok ya abis dugem..",0,"Kalo ada orang matanya mata panda, kalo tidak abis di tonjok ya abis dugem.",negatif
Alhamdulilah ya Alloh saya sedih bahagia pak prabowo jadi persiden Indonesia brvooo bravo,0,Alhamdulillah ya Allah saya sedih bahagia Pak Prabowo jadi presiden Indonesia bravo bravo,positif
Penantian panjang jd ri 1 2024 ..2029,0,Penantian panjang jadi Prabowo 2024 - 2029,positif
"makmurkanlah dinasti keluarga dan kroni² mereka, nanti terima efeknya setelah menjabat",1,"Makmurkanlah dinasti keluarga dan kroni mereka, nanti terima efeknya setelah menjabat.",negatif
"Alhamdulillah,ya Allah semoga  apa yg engkau titip pemimpin di negara indonesia semoga menjadi pemimpin yg terbaik dan amanah negara aman dan makmur itulah yg kita inginkan semua selamat atas terpilihnya bapak Prabowo dan bapak Gibran sehat selalu",1,"Alhamdulillah, ya Allah semoga apa yang Engkau titipkan pemimpin di negara Indonesia semoga menjadi pemimpin yang terbaik dan amanah. Negara aman dan makmur itulah yang kita inginkan semua. Selamat atas terpilihnya Bapak Prabowo dan Bapak Gibran, sehat selalu.",positif
Duniamana yang mengakui pilpres di ondonwsia ini tertip dan aman tidaktertip dan tidak aman karena bukan pemilianumum tapi perampokan yang umum .semoa aparat negara mulai dari presidennya sampai ke kepaladaerah semonya banyak yg merampok hasil suara rakyat .,1,"Dunia mana yang mengakui pilpres di Indonesia ini tertib dan aman, tidak tertib dan tidak aman karena bukan pemilihan umum tapi perampokan yang umum. Semoga aparat negara mulai dari presidennya sampai ke kepala daerah semuanya banyak yang merampok hasil suara rakyat.",negatif
alhamdulillah,1,alhamdulillah,positif
Saya tunggu janji anda pak,0,"Saya tunggu janji Anda, Pak.",positif
alhamdulilah... merdeka jendral.... semogga indonesia semakin maju,0,"Alhamdulillah, merdeka Jenderal, semoga Indonesia semakin maju.",positif
"Trimakasih kepada pak Habiburrahman , sang petarung ..",0,"Terima kasih kepada Pak Habiburrahman, sang petarung.",positif
"Ayo pak Prabowo Subianto injak rakyat Indonesia.
Lanjut korupsi.import.jual semua ke negara asing 
Udah ketebak
3 tahun lagi bakal sadar rakyat nya",0,"Ayo pak Prabowo Subianto injak rakyat Indonesia. Lanjut korupsi, impor, jual semua ke negara asing. Sudah ketebak. Tiga tahun lagi bakal sadar rakyatnya.",negatif
Republik Para P3ncol3ng.,0,Republik Para Pencalon.,netral
Mandat ndasmu....,0,Mandat anda....,netral
Ga malu ya,0,Ga malu ya,negatif
"Semoga amanah membawa perubahan untuk rakyat nya,sejati nya musibah besar bagi nya pemimpin,",0,"Semoga amanah membawa perubahan untuk rakyatnya, sejatinya musibah besar baginya pemimpin.",netral
