author,comment,published_at,like_count,final_text
@antonugro5553,"Selamat pk Prabowo semoga di bawah kepemimpinan bpk , pk prabowo tetap amanah dan Indonesia makin maju",2024-03-20T18:00:23Z,0,"Selamat pak Prabowo, semoga di bawah kepemimpinan beliau, Pak Prabowo tetap amanah dan Indonesia makin maju."
@hariaaa9544,"Semoga amanah pak prabowo.dlu slu pkir""pilih dr unsur TNI.aklmdh coblos satu kali menang",2024-03-20T18:00:23Z,0,Semoga amanah Pak Prabowo. Dulu selalu pikir untuk memilih dari unsur TNI. Akan mudah coblos satu kali menang.
@Madpedo666,mandat rakyat dirampok iya,2024-03-20T18:00:16Z,0,Mandat rakyat dirampok iya
@sandybayu8798,"selamat memimpin negeri ini jendral, semoga indonesia semakin maju, dan seluruh rakyatnya sejahtera dan damai...MERDEKAAA",2024-03-20T18:00:06Z,0,"Selamat memimpin negeri ini Jenderal, semoga Indonesia semakin maju, dan seluruh rakyatnya sejahtera dan damai... MERDEKA!"
@infoskincarehits,"ini kemenangan rakyat indonesia, ini kemenangan pribadimu pak, dan ini kemenangan saya pribadi yg allhamdullilah sampai periode ini masih memilih bapak.",2024-03-20T17:59:51Z,0,"Ini kemenangan rakyat Indonesia, ini kemenangan pribadimu Pak, dan ini kemenangan saya pribadi yang alhamdulillah sampai periode ini masih memilih Bapak."
@ekaamalia6513,Alhamdulilah,2024-03-20T17:59:47Z,0,Alhamdulillah
@januarlangoday9697,Ok gas pak.. wujutkan Indonesia maju,2024-03-20T17:59:46Z,0,"Ok, gas pak.. Wujudkan Indonesia maju"
@rahmatgemilang6043,PEMENANG PESTA DEMOKRASI HARUSNYA MERIAH JENDRAL YANG TERLIHAT TEGANG SEMUA..,2024-03-20T17:59:45Z,0,"Pemenang pesta demokrasi seharusnya meriah, jendral yang terlihat tegang semua."
@samyabardan7222,Merdeka7 tetap merdeka7 aminnnnn ya Allah,2024-03-20T17:59:28Z,0,Merdeka7 tetap merdeka7 amin ya Allah
@HasanBasri-jg1sr,ini macan ku.. paslon lain kucing,2024-03-20T17:59:11Z,0,Ini macan ku.. pasangan calon lain kucing
@haryopenangsang1319,Sudah tau sebelum pencoblosan,2024-03-20T17:59:09Z,0,Sudah tahu sebelum pencoblosan
@arisgedangsewu718,Sirekap,2024-03-20T17:59:08Z,1,Sirekap
@Uchoksetia,"Sdh 4 kli ini aku selalu memilih mu..pk prabowo..karna aku yakin engkau pelindung bangsa dan masarakat..dan aku bangga pada saat ini..karna ALLAH telah menyalamatkan negara ini..dari orang""yg ingin menyesatkan bangsa dan masarakt di ngri ini",2024-03-20T17:58:57Z,0,Sudah 4 kali ini aku selalu memilihmu.. pak Prabowo.. karena aku yakin engkau pelindung bangsa dan masyarakat.. dan aku bangga pada saat ini.. karena Allah telah menyalamatkan negara ini.. dari orang-orang yang ingin menyesatkan bangsa dan masyarakat di negeri ini
@Pipindra.782,"Akhirnya  jadi juga pk prabowo, luar biasa perjuangannya. Semoga amanah",2024-03-20T17:58:57Z,0,"Akhirnya jadi juga pak Prabowo, luar biasa perjuangannya. Semoga amanah"
@OppoAkun-h7o,Saya rakyat 2 keluarga yg telah memilihmu pak prsbowo semoga saja amanah dan saya tidak salah pilih..selamat prabowo&gibran jadi RI 1 & RI 2 lanjutkan!!,2024-03-20T17:58:55Z,0,"Saya rakyat 2 keluarga yang telah memilihmu Pak Prabowo, semoga saja amanah dan saya tidak salah pilih. Selamat Prabowo & Gibran jadi RI 1 & RI 2, lanjutkan!"
@NurAini-w9p,Alhamdulillah,2024-03-20T17:58:52Z,0,Alhamdulillah
@anangbustaninur5986,Alhamdulillah kami rakyat kecil dengan tulus memih PK Prabowo gibrn TDK ada pksaan maupun bantuan bnsos ttp sy seklwrg beserta lingkungan bhk satu desa memenangkan pk Prabowo Gibran smga amanah PK inh rakyat BP yg tulus,2024-03-20T17:58:47Z,0,Alhamdulillah kami rakyat kecil dengan tulus memilih PK Prabowo Gibran tidak ada paksaan maupun bantuan bansos tetapi saya sekeluarga beserta lingkungan bahkan satu desa memenangkan PK Prabowo Gibran semoga amanah PK ini rakyat yang tulus.
@mohdyudhistiraseptiannugra4612,gibran mana,2024-03-20T17:58:47Z,0,Gibran mana
@rico5505,selamat pak prabowo,2024-03-20T17:58:40Z,0,Selamat Pak Prabowo
@budhirochman-fw2km,Ya c pembunuh dan penculik aktifis preeet bentar juga mati,2024-03-20T17:58:39Z,0,Ya c pembunuh dan penculik aktivis segera mati
@resturestubb215,I lve you prabowo,2024-03-20T17:58:36Z,0,Saya cinta kamu Prabowo
@sumarwatis.e5856,"Kami mengucapkan slmt kpd paslon 02, smg amanah dlm mengemban tgs negara dan sll sehat, amiiiinnm Ya Allah YRA",2024-03-20T17:58:31Z,0,"Kami mengucapkan selamat kepada pasangan calon nomor urut 02, semoga amanah dalam mengemban tugas negara dan selalu sehat, amin Ya Allah YRA"
@ganazsurenchanel1429,Yang tadi demo tambah pada KLENGER ini.,2024-03-20T17:58:30Z,0,Yang tadi demo tambah pada KLENGER ini.
@rrqacil-od8uy,"Selamat datang di negara cara hetikan koruptor tambah gaji pejabat , cara hentikan tambang ilegal jangan kasih izin tambang .selamat makan siang gratis , selamat pajak naik .",2024-03-20T17:58:24Z,1,"Selamat datang di negara cara hentikan koruptor tambah gaji pejabat, cara hentikan tambang ilegal jangan kasih izin tambang. Selamat makan siang gratis, selamat pajak naik."
@samyabardan7222,Kalo yg menang no 01  atow no 03 pasti pidatonya ngga benar dan pasti menjelek2kan paslon no 02 itu pasti begitu,2024-03-20T17:58:21Z,0,Kalo yang menang nomor urut 1 atau nomor urut 3 pasti pidatonya tidak benar dan pasti menjelek-jelekan pasangan calon nomor urut 2 itu pasti begitu
@jondriljon6041,Omon omon...,2024-03-20T17:58:22Z,0,Omon omon...
@bungjeclb-teamchanel2543,"Subhanalloh alhamdulillah astagfirlloh
Akhirnya maha besar alloh yang menguasai alam semesta raya dan mengabulkan doa doa kami rakyat indonesia untuk kemenangan bapak PRABOWO GIBRAN sebagai pemimpin nkri
Terima kasih ya rabbsemoga beliau selalu menjadi pemimpin yang mencintai kami seluruh rakyat Indonesia dalam berbangsa

Sehatkan selalu pemimpin kami PRABOWO GIBRAN",2024-03-20T17:58:21Z,0,"Subhanallah, alhamdulillah, astaghfirullah. Akhirnya maha besar Allah yang menguasai alam semesta raya dan mengabulkan doa-doa kami rakyat Indonesia untuk kemenangan Bapak Prabowo Gibran sebagai pemimpin NKRI. Terima kasih ya Allah, semoga beliau selalu menjadi pemimpin yang mencintai kami seluruh rakyat Indonesia dalam berbangsa"
@muhamadrohman-zt5rp,Anak abah mana nih bukti nyata nih anak abah hahaha puas banget liatnya anak abah kena ulti,2024-03-20T17:58:21Z,0,Anak bapak mana nih bukti nyata nih anak bapak hahaha puas banget liatnya anak bapak kena ultimate
@erik_R.I,"mantap jendral.. . 
ingat jangn trlalu baik ke orng yg udh brusaha mnjatuhkan bapak jendral PRABOWO SUBIANTO..",2024-03-20T17:58:16Z,0,mantap jendral.. ingat jangan terlalu baik ke orang yang sudah berusaha menjatuhkan bapak jendral PRABOWO SUBIANTO.
@DodiMitrianto,"Semoga ditangan bapak Prabowo dan Gibran negara ini makin maju, semoga pilihan ku  tidak salah amin 9:22",2024-03-20T17:58:09Z,13,"Semoga di tangan Prabowo dan Gibran negara ini makin maju, semoga pilihanku tidak salah amin 9:22"
@missplan7503,Wellcome to the dark age. Semoga tidak pada menyesal.,2024-03-20T17:58:03Z,1,Selamat datang di zaman gelap. Semoga tidak ada yang menyesal.
@MarhatiAjja,"Tidak Mungkin akan menang tanpa Ridonya Alloh 
semoga bapak prabawo amanah",2024-03-20T17:58:00Z,0,"Tidak mungkin akan menang tanpa Ridonya Allah
Semoga Bapak Prabowo amanah"
@YudiSantosa-cp1pi,"Alhamdulillah ,smg menjadi pemimpin yg amanah,,mari seluruh rakyat Indonesia kita bersatu bahu membahu dlm mewujudkan apa yg menjadi cita2 dan tujuan bangsa Indonesia yg kita cintai ,",2024-03-20T17:57:57Z,0,"Alhamdulillah, semoga menjadi pemimpin yang amanah. Mari seluruh rakyat Indonesia kita bersatu bahu membahu dalam mewujudkan apa yang menjadi cita-cita dan tujuan bangsa Indonesia yang kita cintai."
@susantosaja9221,"ALLAH AKBAR !!!
ALLAH AKBAR !!!
ALLAH AKBAR !!!",2024-03-20T17:57:52Z,2,ALLAHU AKBAR!
@diandion7231,"Selamat pagi Prabowo atas kemenangan nya 
Di tunggu makan siang gratis dan janji janji kampanye nya
Ingat pak memimpin negara itu berat
Jika tidak amanah maka dosa lah yangbakan di terima dan dipertanggungjawabkan di hadapan Allah SWT
Semoga bapak amanah aamiin",2024-03-20T17:57:46Z,0,"Selamat pagi Prabowo atas kemenangan nya. Di tunggu makan siang gratis dan janji-janji kampanye nya. Ingat pak, memimpin negara itu berat. Jika tidak amanah, maka dosa lah yang akan diterima dan dipertanggungjawabkan di hadapan Allah SWT. Semoga bapak amanah, aamiin."
@frenkybro1311,Alhamdulillah akhirnya disahkan jadi semoga amnah,2024-03-20T17:57:42Z,0,Alhamdulillah akhirnya disahkan jadi semoga amanah
@nurandarianur345,"pak prabowo memang negarawan yg berwibawa dan karismatik berjiwa besar dn kesatria,hormat dn selamat dr kami rakyat tegal jawa tengah",2024-03-20T17:57:41Z,0,"Pak Prabowo memang negarawan yang berwibawa dan karismatik, berjiwa besar dan kesatria, hormat dan selamat dari kami rakyat Tegal, Jawa Tengah."
@mubarakalhaj82,"Cieh, yg menang krn cawe2 Jokod*k, silahkan saja menganggap kalian menang dan berkuasa, setiap tindakan akan ada pertanggungjawabannya",2024-03-20T17:57:35Z,0,"Yg menang karena calon presiden Jokowi, silahkan saja menganggap kalian menang dan berkuasa, setiap tindakan akan ada pertanggungjawabannya"
@VigaAllura21,"alhamdulillah selamat pak prabowo dan mas gibran..smoga amanah...membawa negeri ini mjd lbh maju dan lbh sejahtera..aamiin

ok gas ok gas",2024-03-20T17:57:31Z,1,"alhamdulillah selamat Pak Prabowo dan Mas Gibran, semoga amanah, membawa negeri ini menjadi lebih maju dan sejahtera, aamiin

ok gas"
@kh17tv,Sah. Mantap.,2024-03-20T17:57:29Z,0,Sah. Mantap.
@budisetiono9586,Allhamdulillah ' Tabarakallah,2024-03-20T17:57:22Z,0,Alhamdulillah Tabarakallah
@gilentkembar11,Selamat presidenku,2024-03-20T17:57:13Z,0,Selamat presidenku
@chindysrg6542,"Mulai kerja pak 
Gassssken",2024-03-20T17:57:01Z,0,Mulai kerja pak. Semangat!
@thepoulsenfamily3528,Selamat buat bapak Prabowo,2024-03-20T17:56:49Z,1,Selamat untuk Bapak Prabowo
@muhammadnajiedlahmuddin7344,"Gus dur waliyullah ,kata katamu terjadi hari ini dan yang melengserkanmu jadi gelandangan politik nyata adanya.",2024-03-20T17:56:42Z,1,"Gus Dur waliyullah, kata-katamu terjadi hari ini dan yang melengserkanmu jadi gelandangan politik nyata adanya."
@tatirohati1048,Silahkan selamat jadi pres semoga amanah mengemban  pesan rakyat ind,2024-03-20T17:56:21Z,0,"Selamat menjadi presiden, semoga amanah dalam mengemban pesan rakyat Indonesia."
@zeniantonio6675,Jember full 02 real dn fakta 3 X mendukung bpak prabowo ahirnya terwujut di thn 2024️,2024-03-20T17:56:17Z,74,"Jember full dukung pasangan calon nomor urut 02 dan fakta 3, semoga terwujud di tahun 2024."
@sarahangelin9439,Kemana mas Gibran,2024-03-20T17:56:08Z,0,Kemana Mas Gibran
@ukysalon4931,Preaidennya 2024 jalannya pincang wakilnya susah noleh.wkwkw,2024-03-20T17:56:03Z,0,"Presiden 2024 jalannya pincang, wakilnya susah diandalkan."
@hijaulumut957,Selamat mudah mudahan Bapak Brabowo diberi kesehatan dan perlindungan Alloh Amin ya robal alamin,2024-03-20T17:55:53Z,0,"Selamat semoga Pak Prabowo diberi kesehatan dan perlindungan Allah, Amin ya rabbal alamin."
@AdiAnto-r8b,Selamat bertugas ditunggu janjimu gaji guru naik 2 juta/bulan......semoga amanah,2024-03-20T17:55:46Z,0,"Selamat bertugas, ditunggu janjimu gaji guru naik 2 juta per bulan, semoga amanah."
@cat_lovers75,Sekarang saatnya buktikan bahwa pak Prabowo berpihak kepada rakyat kecil,2024-03-20T17:55:42Z,1,Sekarang saatnya buktikan bahwa pak Prabowo berpihak kepada rakyat kecil
@kenabimayu2123,Gibran kok gak ada?,2024-03-20T17:55:36Z,0,Gibran kok tidak ada?
@errazila7989,"Alhamdulillah, semoga amanah ya pak",2024-03-20T17:55:21Z,0,"Alhamdulillah, semoga amanah ya pak"
@RikaHermaya-h6y,"Selamat atas pencapaian yg sukses menjadi pemimpin negara ini... Semoga amanah... Karena jika tidak amanah maka Rakyat Indonesia yang kan memakzulkan bapak... Meskipun darah menjadi taruhannya... Dan tetap nasionalisme, bukan komunisme...",2024-03-20T17:55:20Z,0,"Selamat atas pencapaian yang sukses menjadi pemimpin negara ini. Semoga amanah. Karena jika tidak amanah, maka Rakyat Indonesia yang akan memakzulkan Bapak. Meskipun darah menjadi taruhannya. Dan tetap nasionalisme, bukan komunisme."
@Ricky123-f2n,dari tahun 2014 sampai 2024 saya memilih BPK Prabowo akhirnya jadi juga mudah2 amanah doa tulus untuk bapak kami sekeluarga temen mengucapkan selamat BPK  Prabowo the best all Indonesian salam dari lombok ntb,2024-03-20T17:55:16Z,291,Dari tahun 2014 sampai 2024 saya memilih BPK Prabowo akhirnya jadi juga mudah-mudah amanah doa tulus untuk bapak kami sekeluarga temen mengucapkan selamat BPK Prabowo the best all Indonesian salam dari Lombok NTB.
@PakAnam-u7m,Belom tentu percaya  karna masih nanyak yy mau mengugat,2024-03-20T17:55:05Z,1,Belum tentu percaya karena masih ragu mau menggugat
@vrsaljko1743,ordebaru ala RI 1 Prabowo Subianto titik Soeharto akan dimulai,2024-03-20T17:55:01Z,1,Periode baru ala RI 1 Prabowo Subianto Soeharto akan dimulai.
@rahmattopi6009,Tolak pemilu curang.....,2024-03-20T17:54:54Z,2,Tolak pemilu curang.
@RamosGabul,semoga Prabowo JD pemimpin yg berdiri sendiri bukan boneka,2024-03-20T17:54:45Z,0,"Semoga Prabowo jadi pemimpin yang berdiri sendiri, bukan boneka."
@RenggaAdiSetiawan,Selamat bertugas jenderal,2024-03-20T17:54:44Z,0,Selamat bertugas jenderal
@lutvianto831,selamat jendral kami bersamamu semoga amanah mengemban semuanya aminn,2024-03-20T17:54:40Z,1,"Selamat Jenderal, kami bersamamu. Semoga amanah dalam mengemban semuanya. Amin."
@LoksaHasibuan-rz8dq,Hasil curang,2024-03-20T17:54:39Z,1,Hasil curang
@DarwisDt-gx8ft,Alhamdulillah jagoan ku menang.. 3 x sy dukung.. Baru kli ini di 2024 baru terpilih... Moga pak Prabowo-gibran menjadi pemimpin Indonesia yang baik untuk seluruh rakyat Indonesia...,2024-03-20T17:54:38Z,0,Alhamdulillah jagoanku menang. Tiga kali saya dukung. Baru kali ini di 2024 baru terpilih. Semoga Pak Prabowo-Gibran menjadi pemimpin Indonesia yang baik untuk seluruh rakyat Indonesia.
@LoksaHasibuan-rz8dq,Hasil curang,2024-03-20T17:54:38Z,0,Hasil curang
@innoharry,"Sorry ye, meskipun telah ditetapkan jadi President 2an ala negara konoha, tetap saja saya tidak merasa punya pemimpin macam begini, mau jadi apa Indonesia 5 tahun ke depan. Kalau ditanya sama teman2/relasi dari manca negara, saya bilang Indonesia sedang tidak baik2 saja.",2024-03-20T17:54:31Z,1,"Sorry ya, meskipun telah ditetapkan sebagai Presiden ke-2 ala negara Konoha, tetap saja saya tidak merasa memiliki pemimpin seperti ini, mau jadi apa Indonesia 5 tahun ke depan. Kalau ditanya sama teman-teman atau relasi dari manca negara, saya bilang Indonesia sedang tidak baik-baik saja."
@nelikartika3239,paadhal maainan nya curang. 3 hari sblm pemilihan tim sukses  nomor 2 sawer2 1 orang 200 rb nyata loh,2024-03-20T17:54:23Z,0,"Pada saat pemilihan, terjadi kecurangan. Tiga hari sebelum pemilihan, tim sukses pasangan calon nomor urut 2 memberikan uang kepada satu orang sebesar 200 ribu rupiah secara terang-terangan."
@ayuningsih5398,"MAKSUD PRABOWO ITU
"" KEKUASAAN ADA DI TANGAN KAMI KALIAN BISA APA """,2024-03-20T17:54:14Z,1,"MAKSUD PRABOWO ITU
""KEKUASAAN ADA DI TANGAN KAMI, KALIAN BISA APA"""
@suhendrawijaya1341,"Congrats Prabowo-Gibran 
Semoga bisa membawa Indonesia menjadi lebih baik lagi .",2024-03-20T17:54:09Z,92,Congrats Prabowo-Gibran. Semoga bisa membawa Indonesia menjadi lebih baik lagi.
@mochanshori4941,"Siap2 bangsa ini menuju kehancuran, tidak ada lagi etika , moral dan adab di bangsa ini. Siap2 kekayaan bangsa ini dibagi2 ke sekelompok orang.",2024-03-20T17:54:01Z,0,"Siap-siap bangsa ini menuju kehancuran, tidak ada lagi etika, moral, dan adab di bangsa ini. Siap-siap kekayaan bangsa ini dibagi-bagikan ke sekelompok orang."
@murdaniekaputra7258,Selamat menjalani ibadah Puasa,2024-03-20T17:54:00Z,0,Selamat menjalani ibadah Puasa
@venyta87,*Tolong segera proses penerima gratifikasi Bank Jateng pak*,2024-03-20T17:53:57Z,1,Tolong segera proses penerima gratifikasi Bank Jateng pak
@mengetik1431,ridwan kamil & dedi mulyadi tdk ter absen,2024-03-20T17:53:46Z,0,Ridwan Kamil & Dedi Mulyadi tidak absen
@tomarupolka,"Alhamdulillah, selamat pak prabowo dan pak gibran",2024-03-20T17:53:22Z,0,"Alhamdulillah, selamat Pak Prabowo dan Pak Gibran"
@MiatunCieya,Ini presidenku good job.,2024-03-20T17:53:20Z,0,"Ini presidenku, good job."
@SJALasut,Amien rais mana ?,2024-03-20T17:53:16Z,0,Amien rais mana?
@IndonesiaJaya-xv3pl,11:09 Yusril gayanya ptantang ptenteng,2024-03-20T17:53:13Z,0,11:09 Yusril gayanya pantang menyerah
@mafiabanyu,Saya udah 3 x pilih prabowo akhirnya terkabul juga,2024-03-20T17:53:10Z,0,Saya sudah 3 kali memilih Prabowo akhirnya terkabul juga
@JawaCell-wv2is,Kacau negara ini,2024-03-20T17:53:09Z,0,Kacau negara ini
@andiamelia6597,Sehat selalu Bapak,2024-03-20T17:53:03Z,6,Sehat selalu Bapak
@sigitirawansongs3112,Alhamdulillah ya Allah... Akhirnya pak Prabowo the next president,2024-03-20T17:52:56Z,0,Alhamdulillah ya Allah... Akhirnya pak Prabowo the next president
@ricoginting3159,Mantap,2024-03-20T17:52:52Z,0,Mantap
@omchunq23,Alhamdulillah,2024-03-20T17:52:44Z,0,Alhamdulillah
@talitachannel2,Yang kalah silahkan anda bermain bonsai saja....,2024-03-20T17:52:41Z,0,Yang kalah silahkan Anda bermain bonsai saja.
@Anehsekali101,Semoga tidak stroke atau meninggoy sebelum 2029,2024-03-20T17:52:40Z,0,Semoga tidak stroke atau meninggal sebelum 2029
@LeMinerale-nt9bq,Selamat jendral,2024-03-20T17:52:22Z,0,Selamat jendral
@abdoelkadir9760,"INGAT JANJI KAMPANYE RATUSAN JANJI  WAJIB KALIAN TEPATI.
JANJI ADALAH HUTANG TERHADAP RAKYATMU.
JANGAN SAMPAI KALIAN DI BAWA MATI.",2024-03-20T17:52:13Z,0,Ingat janji kampanye ratusan janji wajib kalian tepati. Janji adalah hutang terhadap rakyatmu. Jangan sampai kalian dibawa mati.
@trijaldi,Allhamdulillah selaamt jendral,2024-03-20T17:52:06Z,0,Alhamdulillah selamat jenderal
@azkaazka9259,repormasi total kami rakyat Indonesia siap turun ke jalan,2024-03-20T17:51:54Z,0,"Reformasi total, kami rakyat Indonesia siap turun ke jalan."
@rodi8820,"mantap, selamat jendral! harapan kita Semoga harga beras turun, sekolah gratis, kesehatan gratis, harga bbm turun, dan hutang Negara segera terbayarkan",2024-03-20T17:51:51Z,0,"Selamat, Jendral! Harapan kita semoga harga beras turun, sekolah gratis, kesehatan gratis, harga BBM turun, dan hutang negara segera terbayarkan."
@hajianank7890,kasian  mudahan selamat d dunia dan akherat,2024-03-20T17:51:49Z,1,"Kasihan, semoga selamat di dunia dan akhirat."
@tortilo0o,jd yg terbaik pak,2024-03-20T17:51:47Z,0,jd yang terbaik pak
@artburningwood8261,Tolong jaga NKRI ya pak....,2024-03-20T17:51:45Z,0,Tolong jaga NKRI ya pak.
@pelodemilan8226,Menyala abangkuh,2024-03-20T17:51:41Z,0,Menyala abangkuh
@masboy1048,PDIP lagsg kelojotan ini,2024-03-20T17:51:37Z,0,PDIP lagi kelojotan ini
@Eldedy411El,Alhamdulillah......doa kami lebih kau ijabah ya Allah....,2024-03-20T17:51:34Z,0,"Alhamdulillah doa kami semoga Engkau kabulkan, ya Allah."
@rudysahminaufal,ALHAMDULILLAH PAK PRABOWO DARI DULU SELALU SAYA DUKUNG BPK. SELAMAT PAK SEMOGA SEHAT SELALU PERHATIKAN KAMI SELAKU MASYARAKAT MISKIN,2024-03-20T17:51:34Z,0,"Alhamdulillah Pak Prabowo dari dulu selalu saya dukung Bapak. Selamat Pak, semoga sehat selalu, perhatikan kami selaku masyarakat miskin."
@winnarto3650,Kok msh GK percaya rakyat itu bnyk yg condong Prabowo... KLH kok ngotot,2024-03-20T17:51:26Z,0,Kok masih tidak percaya rakyat itu banyak yang condong Prabowo... KLH kok ngotot
@kenabimayu2123,"Gibran calon Menpora ...  Eh salah, maksudnya kaesang ...",2024-03-20T17:51:19Z,1,"Gibran calon Menteri Pemuda dan Olahraga ... Eh salah, maksudnya Kaesang ..."
@naililisa6276,Ya Allah.... Jika beliau menang dgan kejujuran lindungi dia....dan jika mnang dengan curang hentikan Dan di laknat Allah.... semoga jurdil,2024-03-20T17:51:15Z,1,"Ya Allah, jika beliau menang dengan kejujuran, lindungi dia. Dan jika menang dengan curang, hentikan dan dilaknat Allah. Semoga jujur."
@jayohchannel1439,Alhamdulillah ️️️️️,2024-03-20T17:51:11Z,0,Alhamdulillah
@DeaPuspita-vp9nu,"Gara gara kalian yang gila jabatan, rakyat kecil seperti kami susah mencari makan, apa apa mahal, cabe dan bahan pangan lainnya makin mahal dan kalian hanya menghabiskan anggaran negara doang .",2024-03-20T17:51:10Z,0,"Gara-gara kalian yang terlalu ambisius, rakyat kecil seperti kami kesulitan mencari makan, segala sesuatu menjadi mahal, termasuk harga cabe dan bahan pangan lainnya semakin melambung tinggi, sementara kalian hanya menghambur-hamburkan anggaran negara."
